endTime,trackName,msPlayed,artistId
2023-11-15 17:23,Let's Go 4,641941,0IhzJFf4QBEz0ifqLwScKV
2023-11-15 17:27,Baile do Bruxo,221538,4s3lxX76LwxzMdQEAFYdzv
2023-11-15 17:33,Dois Fugitivos - Ao Vivo,5839,2eK9gcJQ6uqVvJL63dnOM3
2023-11-15 17:33,Canudinho - Ao Vivo,124511,7MiDcPa6UiV3In7lIM71IN
2023-11-15 17:36,Sou Musa do Verão,187153,64KEffDW9EtZ1y2vBYgq8T
2023-11-15 17:38,Barulho Do Foguete - Ao Vivo,133546,487N2T9nIPEHrlTZLL3SQs
2023-11-15 17:41,Lapada Dela - Ao Vivo,159322,6vTqEFbTtTRJsuIpzZgjxi
2023-11-15 17:43,DENTRO DA HILUX,163013,5kVgcCdPbeUwxBqWxi2Ktl
2023-11-15 17:44,Solteiro Forçado - Boiadeira Internacional,5864,2CKOmarVWvWqkNWUatHCex
2023-11-15 17:44,Manda um Oi - Ao Vivo,8614,6m6e7D2TnV0aYMllFFwMxu
2023-11-15 17:46,Faz um Vuk Vuk (Teto Espelhado),138461,2UMj7NCbuqy1yUZmiSYGjJ
2023-11-15 17:51,MONTAGEM ANOS 2000,108547,3M8aD9XWxfel3jZakRbibZ
2023-11-15 17:54,Toca o Trompete,163200,3CIIaeZuFYrAD6PRVyuO4U
2023-11-15 17:57,Piloto,197538,5Znx4PG5UsUitigaJnmZX3
2023-11-15 18:00,Quase Algo - Ao Vivo Em Nova Iorque / 2022,178251,3p7PcrEHaaKLJnPUGOtRlT
2023-11-15 18:03,Novo Balanço,140322,4YqwRbMLqGHRHLS1w2ZKse
2023-11-15 18:05,Duas Três,156942,6m6e7D2TnV0aYMllFFwMxu
2023-11-15 20:37,Nosso Quadro,100074,0uGWkZRPp1Urk77XBrPBsZ
2023-11-15 20:38,Fiebre (Prod. King DouDou),4960,4F4pp8NUW08JuXwnoxglpN
2023-11-15 20:42,Fiebre (Prod. King DouDou),247500,4F4pp8NUW08JuXwnoxglpN
2023-11-15 20:45,"Yo x Ti, Tu x Mi",201040,7ltDVBr6mKbRvohxheJ9h1
2023-11-15 20:48,Amanece,190004,2R21vXR83lH98kGeO99Y66
2023-11-15 20:51,Mi Luz (ft. Rels B),168000,2CCgb0KApjfQDuTppovpf8
2023-11-15 20:54,Tú Me Dejaste De Querer,198493,5TYxZTjIPqKM8K8NuP9woO
2023-11-15 20:57,Un Verano En Mallorca,144039,2IMZYfNi21MGqxopj9fWx8
2023-11-15 21:00,Lollipop,199946,1TtXnWcUs0FCkaZDPGYHdf
2023-11-15 21:03,Dembow,168975,5H1nN1SzW0qNeUEZvuXjAj
2023-11-19 14:50,Let's Go 4,24192,0IhzJFf4QBEz0ifqLwScKV
2023-11-19 14:51,Baile do Bruxo,49770,4s3lxX76LwxzMdQEAFYdzv
2023-11-24 13:28,Dembow,3345,5H1nN1SzW0qNeUEZvuXjAj
2023-11-28 23:27,Linda - Remix,5077,4SgKWjM7cJDCh2aY9H4HZf
2023-11-28 23:29,Una Foto,122500,2IKdK6PbitvCiXt1t2bPU6
2023-11-28 23:32,Lollipop,199946,1TtXnWcUs0FCkaZDPGYHdf
2023-11-28 23:32,Exclusive.mp3,21556,0AqlFI0tz2DsEoJlKSIiT9
2023-11-28 23:33,Si No Estás,9792,0jbo7KFNMiIkfBR6ih0yhm
2023-11-28 23:33,QUE ME FALTE TODO,3221,4kcQWQDK0u9AftVSpdrAgk
2023-11-28 23:35,ANDO,172774,35oGZihZclGoTVuICPXRP9
2023-11-28 23:36,Bad Boy,7168,3ZfYo6sKskRv0wOyrZZdAj
2023-11-28 23:36,Un Finde | CROSSOVER #2,1450,2OhUNb01gLwygOizYvTm0e
2023-11-28 23:36,GTA.mp3,0,0AqlFI0tz2DsEoJlKSIiT9
2023-11-28 23:38,PERRO NEGRO,162767,4q3ewBCX7sLwd24euuV69X
2023-11-28 23:41,Ahi Ahi,176796,6M6pyt8k3EjvbFo1pZFS75
2023-11-28 23:42,Piscina,7509,1DxLCyH42yaHKGK3cl5bvG
2023-11-28 23:42,OJITOS ROJOS,4629,6XkjpgcEsYab502Vr1bBeW
2023-11-28 23:42,FLECHAZO EN EL CENTRO,7851,2qWK8K2Jfh67UqtwY8tCW6
2023-11-28 23:42,Fruto,256,716NhGYqD1jl2wI1Qkgq36
2023-11-28 23:42,Mentiras | CROSSOVER #3,3584,2OhUNb01gLwygOizYvTm0e
2023-11-28 23:45,GIVENCHY,182610,1bAftSH8umNcGZ0uyV7LMg
2023-11-28 23:49,Goteo,164457,1bAftSH8umNcGZ0uyV7LMg
2023-11-28 23:52,TROYA,163173,1bAftSH8umNcGZ0uyV7LMg
2023-11-28 23:55,NO DA MÁS,168484,2qWK8K2Jfh67UqtwY8tCW6
2023-11-28 23:58,Hello Cotto,217250,1bAftSH8umNcGZ0uyV7LMg
2023-11-29 00:00,Rockstar,112273,1bAftSH8umNcGZ0uyV7LMg
2023-11-29 00:01,Malbec,0,1bAftSH8umNcGZ0uyV7LMg
2023-11-29 00:01,Antes de Perderte,3285,1bAftSH8umNcGZ0uyV7LMg
2023-11-29 15:08,Ahi Ahi,176796,6M6pyt8k3EjvbFo1pZFS75
2023-11-29 15:21,OJITOS ROJOS,9600,6XkjpgcEsYab502Vr1bBeW
2023-11-29 17:22,Piscina,10797,1DxLCyH42yaHKGK3cl5bvG
2023-11-29 17:22,OJITOS ROJOS,1486,6XkjpgcEsYab502Vr1bBeW
2023-11-29 17:22,Fruto,1578,716NhGYqD1jl2wI1Qkgq36
2023-11-29 17:25,NO DA MÁS,168484,2qWK8K2Jfh67UqtwY8tCW6
2023-11-29 17:29,Hello Cotto,217250,1bAftSH8umNcGZ0uyV7LMg
2023-11-29 17:30,Rockstar,112273,1bAftSH8umNcGZ0uyV7LMg
2023-11-29 17:33,Malbec,175890,1bAftSH8umNcGZ0uyV7LMg
2023-11-29 17:36,Antes de Perderte,176727,1bAftSH8umNcGZ0uyV7LMg
2023-11-29 17:39,TOP 5,146815,1bAftSH8umNcGZ0uyV7LMg
2023-11-29 17:42,RoCKSTAR 2.0,173729,1bAftSH8umNcGZ0uyV7LMg
2023-11-29 17:45,Remember Me,170624,1bAftSH8umNcGZ0uyV7LMg
2023-11-29 17:47,Si Me Sobrara el Tiempo,168960,1bAftSH8umNcGZ0uyV7LMg
2023-11-29 17:48,Si Quieren Frontear,48485,1bAftSH8umNcGZ0uyV7LMg
2023-11-29 20:58,AEROBICO REMIX,853,7fT2Me47PQ8T7954PKrcwR
2023-11-29 21:01,Si Quieren Frontear,200337,1bAftSH8umNcGZ0uyV7LMg
2023-11-29 22:55,AEROBICO REMIX,85349,7fT2Me47PQ8T7954PKrcwR
2023-11-29 22:58,Si Te Sentis Sola,178294,1bAftSH8umNcGZ0uyV7LMg
2023-11-29 23:00,Los del Espacio,88915,1vqR17Iv8VFdzure1TAXEq
2023-11-29 23:03,Hitboy,179204,1bAftSH8umNcGZ0uyV7LMg
2023-11-29 23:06,YaMeFui,182594,716NhGYqD1jl2wI1Qkgq36
2023-11-29 23:09,como si no importara,173052,0AqlFI0tz2DsEoJlKSIiT9
2023-11-29 23:09,Mala Mía,31458,1vqR17Iv8VFdzure1TAXEq
2023-11-29 23:13,Bottas,208845,4SsVbpTthjScTS7U2hmr1X
2023-11-29 23:16,antes de perderte (OG VERSION),166567,1bAftSH8umNcGZ0uyV7LMg
2023-11-29 23:19,don't liE,213892,1bAftSH8umNcGZ0uyV7LMg
2023-11-29 23:23,"Duki: Bzrp Music Sessions, Vol. 50",221303,716NhGYqD1jl2wI1Qkgq36
2023-11-29 23:27,Sin Frenos,211394,5XJDexmWFLWOkjOEjOVX3e
2023-11-30 23:42,Cereza,7253,7wU2WGCJ8HxkekHHE2QLul
2023-11-30 23:45,GIVENCHY,182610,1bAftSH8umNcGZ0uyV7LMg
2023-11-30 23:47,Rockstar,112273,1bAftSH8umNcGZ0uyV7LMg
2023-11-30 23:49,01 dE ENEro,1685,1bAftSH8umNcGZ0uyV7LMg
2023-11-30 23:49,cONTRA><Mi,119540,1bAftSH8umNcGZ0uyV7LMg
2023-11-30 23:51,JEFES DEL SUDOESTE,147578,1bAftSH8umNcGZ0uyV7LMg
2023-11-30 23:54,RoCKSTAR 2.0,173729,1bAftSH8umNcGZ0uyV7LMg
2023-11-30 23:57,hARAkiRI,161604,1bAftSH8umNcGZ0uyV7LMg
2023-12-01 00:00,cONTRA><Mi,159736,1bAftSH8umNcGZ0uyV7LMg
2023-12-01 00:01,CSIpher (audio latino),55888,1bAftSH8umNcGZ0uyV7LMg
2023-12-01 14:58,They Frontin' - 2023 Remastered Version,25558,5tYqFEuFELxnJZgGmmsfSh
2023-12-01 15:10,Baby again..,319920,4oLeXFyACqeem2VImYeBFe
2023-12-01 15:25,Make a Show (Malandra Jr. Remix),497413,7dhJPaz7uYAPpQSBj1SPaN
2023-12-01 17:08,En La Intimidad - Remix,3346,6e7knXUrhWcp85TTN6za9z
2023-12-01 17:11,Ahi Ahi RKT - Remix,46124,6e7knXUrhWcp85TTN6za9z
2023-12-01 17:13,NO DA MÁS,168481,2qWK8K2Jfh67UqtwY8tCW6
2023-12-01 17:16,Enamórate,147761,2UZIAOlrnyZmyzt1nuXr9y
2023-12-01 17:18,Una Foto,122472,2IKdK6PbitvCiXt1t2bPU6
2023-12-01 17:21,PERRO NEGRO,162729,4q3ewBCX7sLwd24euuV69X
2023-12-01 17:21,cómo dormiste?,35917,2IMZYfNi21MGqxopj9fWx8
2023-12-01 17:24,Sold Out Dates,141539,1bAftSH8umNcGZ0uyV7LMg
2023-12-01 17:26,24/7 6.5,137524,2qWK8K2Jfh67UqtwY8tCW6
2023-12-01 17:28,8 AM,147563,2UZIAOlrnyZmyzt1nuXr9y
2023-12-01 17:31,No soy Eterno,151438,716NhGYqD1jl2wI1Qkgq36
2023-12-01 17:34,Sauce,201608,4cJD9t5QBFTUQcd3xfbOb2
2023-12-01 17:37,CLASSY 101,195943,2LRoIwlKmHjgvigdNGBHNo
2023-12-01 17:40,Por Dentro,165942,2IMZYfNi21MGqxopj9fWx8
2023-12-01 17:43,UN PREVIEW,165542,4q3ewBCX7sLwd24euuV69X
2023-12-01 17:46,COPENHAGUE,153930,2qWK8K2Jfh67UqtwY8tCW6
2023-12-01 17:48,CLASSY 101,8291,2LRoIwlKmHjgvigdNGBHNo
2023-12-01 17:48,antes de perderte (OG VERSION),166540,1bAftSH8umNcGZ0uyV7LMg
2023-12-01 17:52,Lollipop,199910,1TtXnWcUs0FCkaZDPGYHdf
2023-12-01 17:55,FP,171115,4SsVbpTthjScTS7U2hmr1X
2023-12-01 17:58,FLECHAZO EN EL CENTRO,185200,2qWK8K2Jfh67UqtwY8tCW6
2023-12-01 18:02,NO ME QUIERO CASAR,225623,4q3ewBCX7sLwd24euuV69X
2023-12-01 18:02,Chico Estrella,19527,1bAftSH8umNcGZ0uyV7LMg
2023-12-02 13:35,Camuflaje (Remix),240128,7tU1VKOuxiNZwBZC6RHidA
2023-12-03 03:21,Inferno (Space 92 Remix),358320,21A7bhIL1m6CNZn8y57PIZ
2023-12-03 03:27,Tales from The Real World,15156,3y1SoTOdrmRNTBVph5T0VZ
2023-12-03 03:27,Belgium - Christopher Coe Remix,370909,623ecFS6T9xsx9Rb98eii5
2023-12-03 03:29,#Ysya2020 Vol. 5 - Silbando,119438,2qWK8K2Jfh67UqtwY8tCW6
2023-12-03 03:31,Sold Out Dates,141578,1bAftSH8umNcGZ0uyV7LMg
2023-12-03 03:35,Sauce,201640,4cJD9t5QBFTUQcd3xfbOb2
2023-12-03 03:36,Eres Para Mí,103181,2zPvDg6LI6NHPQVQIESjfW
2023-12-03 03:41,NO DA MÁS,54831,2qWK8K2Jfh67UqtwY8tCW6
2023-12-03 14:24,Ahi Ahi RKT - Remix,101610,6e7knXUrhWcp85TTN6za9z
2023-12-04 18:38,Panic Show Milei,24000,6vyEzL6QQObBHx3lXBMDeh
2023-12-04 18:38,Panic Show,22080,30fEdZPXgWfC4sNttcyB3C
2023-12-04 18:40,Panic Show,80383,30fEdZPXgWfC4sNttcyB3C
2023-12-04 18:43,El Revelde,53098,30fEdZPXgWfC4sNttcyB3C
2023-12-04 18:44,La Razón Que Te Demora,48170,30fEdZPXgWfC4sNttcyB3C
2023-12-04 18:45,El Final Es En Donde Partí,50154,30fEdZPXgWfC4sNttcyB3C
2023-12-04 18:45,Veneno,30911,30fEdZPXgWfC4sNttcyB3C
2023-12-04 18:46,November Rain,16106,3qm84nBOXUEQ2vnTfUTTFC
2023-12-04 18:46,El Final Es En Donde Partí,1066,30fEdZPXgWfC4sNttcyB3C
2023-12-04 18:46,Veneno,6165,30fEdZPXgWfC4sNttcyB3C
2023-12-04 18:47,A Tu Lado,19754,30fEdZPXgWfC4sNttcyB3C
2023-12-04 18:47,Oscuro diamante,48191,30fEdZPXgWfC4sNttcyB3C
2023-12-04 18:49,Cuando Estés Acá,128917,30fEdZPXgWfC4sNttcyB3C
2023-12-04 18:50,Corazón Fugitivo,47381,30fEdZPXgWfC4sNttcyB3C
2023-12-04 18:51,Voy A Bailar A La Nave Del Olvido - Live,80618,30fEdZPXgWfC4sNttcyB3C
2023-12-04 23:02,JEFES DEL SUDOESTE,147578,1bAftSH8umNcGZ0uyV7LMg
2023-12-04 23:05,RoCKSTAR 2.0,173729,1bAftSH8umNcGZ0uyV7LMg
2023-12-04 23:08,hARAkiRI,161604,1bAftSH8umNcGZ0uyV7LMg
2023-12-04 23:10,cONTRA><Mi,159736,1bAftSH8umNcGZ0uyV7LMg
2023-12-04 23:14,CSIpher (audio latino),250933,1bAftSH8umNcGZ0uyV7LMg
2023-12-04 23:17,GiGi,145622,1bAftSH8umNcGZ0uyV7LMg
2023-12-04 23:20,don't liE,213892,1bAftSH8umNcGZ0uyV7LMg
2023-12-04 23:23,antes de perderte (OG VERSION),166567,1bAftSH8umNcGZ0uyV7LMg
2023-12-04 23:26,TROYA,163173,1bAftSH8umNcGZ0uyV7LMg
2023-12-04 23:29,uNO dOS,165750,1bAftSH8umNcGZ0uyV7LMg
2023-12-04 23:30,N.C.L.C,86854,1bAftSH8umNcGZ0uyV7LMg
2023-12-04 23:33,aPoLLo13,158546,1bAftSH8umNcGZ0uyV7LMg
2023-12-04 23:35,Ultimo Tren a Ameri,111844,1bAftSH8umNcGZ0uyV7LMg
2023-12-04 23:36,bUSCANDO Ameri,64881,1bAftSH8umNcGZ0uyV7LMg
2023-12-04 23:39,Remember Me,170624,1bAftSH8umNcGZ0uyV7LMg
2023-12-04 23:40,Rockstar,112273,1bAftSH8umNcGZ0uyV7LMg
2023-12-05 03:19,Ahora y Siempre,14747,52iwsT98xCoGgiGntTiR7K
2023-12-05 17:39,#Ysya2020 Vol. 5 - Silbando,65109,2qWK8K2Jfh67UqtwY8tCW6
2023-12-06 13:34,Atmosphere,182857,1VJ0briNOlXRtJUAzoUJdt
2023-12-06 13:40,You're so High,325497,5CkVLGKUJkIc1pmSk10QP4
2023-12-06 13:43,Pushing On,163386,38Z7dMMVB0YYbKn4fDYNz3
2023-12-06 13:45,What A Life (feat. Stevie Appleton),171547,7kNqXtgeIwFtelmRjWv205
2023-12-06 13:48,Forget It,173694,45lcbTsX07JWzmTIjcdyBz
2023-12-06 13:52,Moth To A Flame (with The Weeknd),234000,1h6Cn3P4NGzXbaXidqURXs
2023-12-06 13:55,Lost,153182,5pkU7zjIzHgfN1n91e51r3
2023-12-06 14:18,Because You Move Me,196375,5EmEZjq8eHEC6qFnT63Lza
2023-12-06 14:20,Something About You,128280,4csQIMQm6vI2A2SCVDuM2z
2023-12-07 23:40,#Ysya2020 Vol. 5 - Silbando,119438,2qWK8K2Jfh67UqtwY8tCW6
2023-12-07 23:43,cONTRA><Mi,159736,1bAftSH8umNcGZ0uyV7LMg
2023-12-07 23:46,220,176568,4cJD9t5QBFTUQcd3xfbOb2
2023-12-07 23:47,Pastel Con Nutella,50221,2qWK8K2Jfh67UqtwY8tCW6
2023-12-07 23:49,TOMBOY,147613,3QchzUOTSCKWmaRGEEiuir
2023-12-07 23:52,CAEN LAS ESTRELLAS,145171,2UZIAOlrnyZmyzt1nuXr9y
2023-12-07 23:54,Si Me Sobrara el Tiempo,168960,1bAftSH8umNcGZ0uyV7LMg
2023-12-07 23:58,Hablamos Mañana,240253,4q3ewBCX7sLwd24euuV69X
2023-12-08 00:01,Traje Unos Tangos,151643,2qWK8K2Jfh67UqtwY8tCW6
2023-12-08 00:01,HEGEMONICA,5718,4cJD9t5QBFTUQcd3xfbOb2
2023-12-08 00:07,Penas de Antaño,201272,716NhGYqD1jl2wI1Qkgq36
2023-12-08 00:10,uNO dOS,165750,1bAftSH8umNcGZ0uyV7LMg
2023-12-08 00:13,Linaje,166356,2qWK8K2Jfh67UqtwY8tCW6
2023-12-08 00:15,Damelo (feat. DrefQuila y THAT),128597,580taoAhpqvyGCRoJsVdw9
2023-12-08 00:16,SOLO POR VOS,76840,2x7PC78TmgqpEIjaGAZ0Oz
2023-12-08 00:17,Rincón,9110,19HM5j0ULGSmEoRcrSe5x3
2023-12-08 00:19,"Paco Amoroso: Bzrp Music Sessions, Vol. 3",119420,716NhGYqD1jl2wI1Qkgq36
2023-12-08 01:35,Pintao,71030,1bAftSH8umNcGZ0uyV7LMg
2023-12-08 01:38,Levels - Radio Edit,199906,1vCWHaC5f2uS3yhpwWbIA6
2023-12-08 01:41,Light It Up (feat. Nyla & Fuse ODG) [Remix],166138,738wLrAtLtCtFOLvQBXOXp
2023-12-08 01:47,Maps,296067,04gDigrS5kc9YWfZHwBETP
2023-12-08 01:48,I'm Good (Blue),27285,1Cs0zKBU1kc0i8ypK3B9ai
2023-12-08 01:48,World Hold on (Children of the Sky) [Radio Edit],16302,5YFS41yoX0YuFY39fq21oN
2023-12-08 01:58,Silhouettes - Original Radio Edit,206143,1vCWHaC5f2uS3yhpwWbIA6
2023-12-08 11:54,Circo Loco,236795,3TVXtAsR1Inumwj472S9r4
2023-12-08 11:56,Lovin On Me,138411,2LIk90788K0zvyj2JJVwkJ
2023-12-08 11:59,BUTTERFLY EFFECT,190557,0Y5tJX1MQlPlqiwlOH1tJY
2023-12-08 12:02,Fell In Love,121283,64KEffDW9EtZ1y2vBYgq8T
2023-12-08 12:04,Down In Atlanta,164041,2RdwBSPQiwcmiDo9kixcl8
2023-12-08 12:07,Lady Of Namek,193993,2jku7tDXc6XoB6MO2hFuqg
2023-12-08 12:11,All The Stars (with SZA),232186,2YZyLoL8N0Wb9xBt1NhZWg
2023-12-08 12:15,Water - Remix,200255,3SozjO3Lat463tQICI9LcE
2023-12-08 12:17,True Love,148571,5K4W6rqBFWDnAN6FQUkS6x
2023-12-08 12:20,Embarrassed (feat. Travis Scott),192693,4Gso3d4CscCijv0lmajZWs
2023-12-08 12:23,Wow.,149546,246dkjvS1zLTtiykXe5h60
2023-12-08 12:26,One Up,160000,5H4yInM5zmHqpKIoMNAx4r
2023-12-08 12:29,Mockingbird,187093,7dGJo4pcD2V6oG8kP0tJRR
2023-12-08 12:31,I LIKE,133521,2jku7tDXc6XoB6MO2hFuqg
2023-12-08 12:34,N95,195950,2YZyLoL8N0Wb9xBt1NhZWg
2023-12-08 14:12,I Wonder,113240,5K4W6rqBFWDnAN6FQUkS6x
2023-12-08 14:24,Hurt Feelings,245640,4LLpKhyESsyAXpc4laK94U
2023-12-08 14:27,Tyler Herro,156578,2LIk90788K0zvyj2JJVwkJ
2023-12-08 14:38,Ric Flair Drip (with Metro Boomin),172800,4DdkRBBYG6Yk9Ka8tdJ9BW
2023-12-08 14:42,Creepin' (with The Weeknd & 21 Savage),221520,0iEtIxbK0KxaSlF7G42ZOp
2023-12-08 14:46,Spin Bout U,214588,3TVXtAsR1Inumwj472S9r4
2023-12-08 15:02,Life Is Good (feat. Drake),230942,1RyvyyTE3xzB2ZywiAwp0i
2023-12-08 15:04,La Morocha,134144,4kcQWQDK0u9AftVSpdrAgk
2023-12-08 15:06,Exclusive.mp3,120600,0AqlFI0tz2DsEoJlKSIiT9
2023-12-08 15:10,Linda - Remix,234105,4SgKWjM7cJDCh2aY9H4HZf
2023-12-08 15:12,Una Foto,122500,2IKdK6PbitvCiXt1t2bPU6
2023-12-08 15:13,Lollipop,49951,1TtXnWcUs0FCkaZDPGYHdf
2023-12-08 15:15,Lollipop,150017,1TtXnWcUs0FCkaZDPGYHdf
2023-12-08 15:18,QUE ME FALTE TODO,165918,4kcQWQDK0u9AftVSpdrAgk
2023-12-08 15:21,GTA.mp3,151653,0AqlFI0tz2DsEoJlKSIiT9
2023-12-08 15:24,FLECHAZO EN EL CENTRO,185241,2qWK8K2Jfh67UqtwY8tCW6
2023-12-08 15:27,Bad Boy,159101,3ZfYo6sKskRv0wOyrZZdAj
2023-12-08 15:29,Si No Estás,146670,0jbo7KFNMiIkfBR6ih0yhm
2023-12-08 15:33,Volando Bajito,134666,1bAftSH8umNcGZ0uyV7LMg
2023-12-08 15:36,NO DA MÁS,168484,2qWK8K2Jfh67UqtwY8tCW6
2023-12-08 15:38,Una Foto,122500,2IKdK6PbitvCiXt1t2bPU6
2023-12-08 15:41,120,151506,4q3ewBCX7sLwd24euuV69X
2023-12-08 15:44,Mi Luz (ft. Rels B),168000,2CCgb0KApjfQDuTppovpf8
2023-12-08 15:47,YIN YAN,189475,1bAftSH8umNcGZ0uyV7LMg
2023-12-08 15:49,Feliz Cumpleaños Ferxxo,155960,2LRoIwlKmHjgvigdNGBHNo
2023-12-08 15:51,#Ysya2020 Vol. 5 - Silbando,119438,2qWK8K2Jfh67UqtwY8tCW6
2023-12-08 15:54,8 AM,147603,2UZIAOlrnyZmyzt1nuXr9y
2023-12-08 15:57,"Villano Antillano: Bzrp Music Sessions, Vol. 51",187500,716NhGYqD1jl2wI1Qkgq36
2023-12-08 16:00,Celosa,157333,1bAftSH8umNcGZ0uyV7LMg
2023-12-08 16:03,Un Ratito,176936,4q3ewBCX7sLwd24euuV69X
2023-12-08 16:05,PUNTO G,151324,52iwsT98xCoGgiGntTiR7K
2023-12-08 16:08,FLECHAZO EN EL CENTRO,185241,2qWK8K2Jfh67UqtwY8tCW6
2023-12-08 16:11,Llorando en la Limo (feat. Alizzz),139354,5TYxZTjIPqKM8K8NuP9woO
2023-12-08 16:13,antes de perderte (OG VERSION),166567,1bAftSH8umNcGZ0uyV7LMg
2023-12-08 16:17,LA PRIMERA,199055,4cJD9t5QBFTUQcd3xfbOb2
2023-12-08 16:19,La Zona,136892,4q3ewBCX7sLwd24euuV69X
2023-12-08 16:22,No soy Eterno,151468,716NhGYqD1jl2wI1Qkgq36
2023-12-08 16:25,No Soy Yo,176480,2IKdK6PbitvCiXt1t2bPU6
2023-12-08 16:27,Te Traje Flores,122482,1bAftSH8umNcGZ0uyV7LMg
2023-12-08 16:31,Netflixxx,219007,00XhexlJEXQstHimpZN910
2023-12-08 16:38,Hablamos Mañana,240253,4q3ewBCX7sLwd24euuV69X
2023-12-08 16:41,Fruto,132294,716NhGYqD1jl2wI1Qkgq36
2023-12-08 16:42,Vapormax,112380,1bAftSH8umNcGZ0uyV7LMg
2023-12-08 16:46,FEEL ME??,187331,2x7PC78TmgqpEIjaGAZ0Oz
2023-12-08 16:48,AHORA QUÉ,171428,52iwsT98xCoGgiGntTiR7K
2023-12-08 16:51,wiggy,146559,3qsKSpcV3ncke3hw52JSMB
2023-12-08 16:54,LA DROGA,162299,4q3ewBCX7sLwd24euuV69X
2023-12-08 16:57,Chico Estrella,170309,1bAftSH8umNcGZ0uyV7LMg
2023-12-08 17:00,YaMeFui,182594,716NhGYqD1jl2wI1Qkgq36
2023-12-08 17:03,Si Te La Encuentras Por Ahí,191506,2LRoIwlKmHjgvigdNGBHNo
2023-12-08 17:06,OPA,169824,4cJD9t5QBFTUQcd3xfbOb2
2023-12-08 17:12,Esto Recién Empieza,172352,1bAftSH8umNcGZ0uyV7LMg
2023-12-08 17:15,Que Malo,167975,4q3ewBCX7sLwd24euuV69X
2023-12-08 17:17,Toy en el Mic,137053,716NhGYqD1jl2wI1Qkgq36
2023-12-08 17:19,Ahora y Siempre,149275,52iwsT98xCoGgiGntTiR7K
2023-12-08 17:23,CLASSY 101,195586,2LRoIwlKmHjgvigdNGBHNo
2023-12-08 17:24,Rockstar,112273,1bAftSH8umNcGZ0uyV7LMg
2023-12-08 17:27,Dubai,157732,2IKdK6PbitvCiXt1t2bPU6
2023-12-08 17:30,Dime Si Te Acuerdas,187272,4q3ewBCX7sLwd24euuV69X
2023-12-08 17:33,"Milo J: Bzrp Music Sessions, Vol. 57",189901,716NhGYqD1jl2wI1Qkgq36
2023-12-08 17:37,Columbia,186000,52iwsT98xCoGgiGntTiR7K
2023-12-08 17:39,Perreo Bendito,159587,1bAftSH8umNcGZ0uyV7LMg
2023-12-08 17:43,ID,235525,3qsKSpcV3ncke3hw52JSMB
2023-12-08 17:46,PANAMA,171149,2x7PC78TmgqpEIjaGAZ0Oz
2023-12-08 19:48,SEDA,12863,4q3ewBCX7sLwd24euuV69X
2023-12-08 19:51,PERRO NEGRO,162767,4q3ewBCX7sLwd24euuV69X
2023-12-08 19:53,Una Foto,122500,2IKdK6PbitvCiXt1t2bPU6
2023-12-08 19:55,Feliz Cumpleaños Ferxxo,155960,2LRoIwlKmHjgvigdNGBHNo
2023-12-08 19:59,Amanece,190004,2R21vXR83lH98kGeO99Y66
2023-12-08 20:01,RoCKSTAR 2.0,173729,1bAftSH8umNcGZ0uyV7LMg
2023-12-08 20:04,Mi Luz (ft. Rels B),168000,2CCgb0KApjfQDuTppovpf8
2023-12-08 20:08,Tarot,237894,4q3ewBCX7sLwd24euuV69X
2023-12-08 20:12,DILUVIO,197052,1mcTU81TzQhprhouKaTkpq
2023-12-08 20:15,PROVENZA,207626,790FomKkXshlbRYZFtlgla
2023-12-08 20:19,"Lo Que Pasó, Pasó",210933,4VMYDCV2IEDYJArk749S6m
2023-12-08 20:21,TOP 5,146815,1bAftSH8umNcGZ0uyV7LMg
2023-12-08 20:24,PUNTO G,151324,52iwsT98xCoGgiGntTiR7K
2023-12-08 20:27,Efecto,213061,4q3ewBCX7sLwd24euuV69X
2023-12-08 20:29,Fruto,132294,716NhGYqD1jl2wI1Qkgq36
2023-12-08 20:32,Ferxxo 100,167760,2LRoIwlKmHjgvigdNGBHNo
2023-12-08 20:35,Kemba Walker,152960,5XJDexmWFLWOkjOEjOVX3e
2023-12-08 20:38,Hipócrita,13507,2R21vXR83lH98kGeO99Y66
2023-12-08 20:38,GIVENCHY,182610,1bAftSH8umNcGZ0uyV7LMg
2023-12-08 20:41,UN PREVIEW,165582,4q3ewBCX7sLwd24euuV69X
2023-12-08 20:43,"Eladio Carrion: Bzrp Music Sessions, Vol. 40",164895,716NhGYqD1jl2wI1Qkgq36
2023-12-08 20:46,Cúrame,164705,1mcTU81TzQhprhouKaTkpq
2023-12-08 20:49,EL TONTO,187986,3bvfu2KAve4lPHrhEFDZna
2023-12-08 20:53,Si Quieren Frontear,200337,1bAftSH8umNcGZ0uyV7LMg
2023-12-08 20:56,Columbia,186000,52iwsT98xCoGgiGntTiR7K
2023-12-08 20:59,La Corriente,198367,4q3ewBCX7sLwd24euuV69X
2023-12-08 21:01,PPP,129333,1RBzGO6Nm3uyhUSxP7EDWO
2023-12-08 21:07,Lisa,159306,3qsKSpcV3ncke3hw52JSMB
2023-12-08 21:11,She Don't Give a Fo,209531,1bAftSH8umNcGZ0uyV7LMg
2023-12-08 21:14,Si Te La Encuentras Por Ahí,191506,2LRoIwlKmHjgvigdNGBHNo
2023-12-08 21:17,Me Porto Bonito,178567,4q3ewBCX7sLwd24euuV69X
